,Unnamed: 0,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrezgene,uniprot_gn,external_gene_name
11872,20530,3804.0336117414504,-0.5989261287474611,0.185954417037239,41.9875154712711,4.036676383125971e-09,1.4278698737278e-06,20530,Q9CPU9,Slc31a2
11873,20530,3804.0336117414504,-0.5989261287474611,0.185954417037239,41.9875154712711,4.036676383125971e-09,1.4278698737278e-06,20530,Q4KL43,Slc31a2
11874,20530,3804.0336117414504,-0.5989261287474611,0.185954417037239,41.9875154712711,4.036676383125971e-09,1.4278698737278e-06,20530,Q9D524,Slc31a2
11899,20555,165.366511273321,0.36655483963312896,1.3598225561687902,20.7500329736428,0.000118639332767895,0.0103135786062125,20555,Q9Z0I7,Slfn1
11900,20555,165.366511273321,0.36655483963312896,1.3598225561687902,20.7500329736428,0.000118639332767895,0.0103135786062125,20555,A0A1G5SJ71,Slfn1
11901,20556,6594.33867797032,-0.29413361434220603,0.214651383985043,20.9276600239077,0.00010898134423704301,0.00998152347485346,20556,Q9Z0I6,Slfn2
11984,20612,672.15262434444,-2.3586279902314105,0.951225489382812,49.628578405198,9.58512211531801e-11,4.27496446343183e-08,20612,H9KUZ3,Siglec1
11985,20612,672.15262434444,-2.3586279902314105,0.951225489382812,49.628578405198,9.58512211531801e-11,4.27496446343183e-08,20612,G3X8X6,Siglec1
12042,20656,12648.4182117057,-0.690835427138263,0.145863945417531,81.9986270476106,1.14359024080342e-17,1.46636858627018e-14,20656,Q4FJX9,Sod2
12043,20656,12648.4182117057,-0.690835427138263,0.145863945417531,81.9986270476106,1.14359024080342e-17,1.46636858627018e-14,20656,P09671,Sod2
12105,20684,454.048621029878,-0.11072749730612301,0.7400358905558629,27.1711850668862,5.4203672639761e-06,0.0008825734506962991,20684,Q8C405,Sp100
12106,20684,454.048621029878,-0.11072749730612301,0.7400358905558629,27.1711850668862,5.4203672639761e-06,0.0008825734506962991,20684,O35892,Sp100
12107,20684,454.048621029878,-0.11072749730612301,0.7400358905558629,27.1711850668862,5.4203672639761e-06,0.0008825734506962991,20684,Q6NTA3,Sp100
12108,20684,454.048621029878,-0.11072749730612301,0.7400358905558629,27.1711850668862,5.4203672639761e-06,0.0008825734506962991,20684,Q8C405,Sp100
12109,20684,454.048621029878,-0.11072749730612301,0.7400358905558629,27.1711850668862,5.4203672639761e-06,0.0008825734506962991,20684,O35892,Sp100
